Årmåned_salg;case_type_dk;municipality_name;zip_code;zip_code_name;erts89_utm32_x;erts89_utm32_y;ed50_x;ed50_y;wgs84_lat;wgs84_lon;grundareal;boligareal;vægtet_areal;energimærke_påkrævet;energimærke;antvandskyltoilleter;opvarmningskode;varmeinstallationskode;ydervægkode;byggeår;renoveringsår;md_ejerudgifter;første_udbudspris;senest_annonceret_pris;tinglyst_pris;dage_på_markedet_v_seneste_mægler;dage_på_markedet_v_alle_mæglere
202002;Ejerlejlighed;København;2100;København Ø;724168.6607922274;6179414.662939916;724250.7298780198;6179620.820561137;55,70856476;12,56834316;;73;;TRUE;d;1;9999;9999;9999;1914;;3296;4095000;4095000;4095000;7;
201701;Ejerlejlighed;København;2500;Valby;720188.3498933539;6174178.780043808;720270,3805;6174384.915062869;55,66342899;12,50091537;1059;77;77;TRUE;c;1;9999;9999;9999;1917;2012;2583;2995000;2895000;2895000;69;69
201311;Ejerlejlighed;København;2500;Valby;720188.0628118436;6174177.763161683;720270.0934558988;6174383.898175097;55,66342;12,50091;;77;77;TRUE;c;1;9999;9999;9999;1917;2012;;2295000;2195000;2000000;107;107
201112;Ejerlejlighed;København;2500;Valby;720185.7597608187;6174178.587872391;720267.7903925607;6174384.7228969345;55,66342844;12,50087412;;73;77;TRUE;c;1;9999;9999;9999;2008;2012;;1599000;1599000;1500000;38;407
201910;Ejerlejlighed;København;1411;København K;725507.2497926416;6175200.999934886;725589.3164224916;6175407.1276638545;55,67015725;12,58613972;;49;49;TRUE;b;1;9999;9999;9999;1727;;1658;2495000;2495000;2450000;34;263
202007;Ejerlejlighed;København;2450;København SV;723957.5797748896;6173549.905668268;724039.6324397286;6173756.027015288;55,65606689;12,56020355;;99;;FALSE;a2015;1;9999;9999;9999;2019;;3844;5095000;5095000;5095000;;
201712;Ejerlejlighed;København;1799;København V;722107.4701393663;6174676.549768651;722189.5141051112;6174882.682961795;55,66701989;12,53176647;;82;82;FALSE;a2015;1;9999;9999;9999;2019;;3374;3395000;3395000;3395000;7;
202006;Ejerlejlighed;København;2300;København S;724872.9474274846;6169277.417209687;724954.9948414856;6169483.509339417;55,61732864;12,57123184;;114;114;TRUE;b;2;9999;9999;9999;2010;;4674;3875000;3875000;3800000;174;174
202005;Ejerlejlighed;København;2500;Valby;721390.5658114516;6174478.328828103;721472.6047711754;6174684.4626255315;55,66556931;12,52023125;;128;128;TRUE;a2010;2;9999;9999;9999;2017;;3984;5195000;4995000;4800000;97;157
201602;Ejerlejlighed;København;2500;Valby;721400,7098;6174487.840099142;721482.7488379575;6174693.973930143;55,66564999;12,52039987;;113;;FALSE;a2010;2;9999;9999;9999;2016;;4970;4550000;4550000;4550000;146;
202106;Ejerlejlighed;København;2500;Valby;721567.4169645587;6173874.816822588;721649.4554768885;6174080.946372409;55,66007614;12,52255058;;83;83;TRUE;e;1;9999;9999;9999;1908;;3688;5500000;5500000;5200000;42;42
201611;Ejerlejlighed;København;1151;København K;724929.1903328329;6176266.709554021;725011.2560809274;6176472.845462368;55,67998238;12,57784044;;73;73;TRUE;c;1;9999;9999;9999;1853;1940;2691;4250000;4250000;4000000;87;87
201708;Ejerlejlighed;København;2150;Nordhavn;725961.9475163525;6179661.8959530555;726044.0284658999;6179868.050508887;55,70995;12,59703;;106;;FALSE;;2;9999;9999;9999;2017;;4546;5495000;5495000;5188000;219;
202004;Ejerlejlighed;København;2300;København S;726043.9616728657;6174816.318788866;726126.0306782025;6175022.442721171;55,66645813;12,59433937;;96;96;TRUE;a2020;1;9999;9999;9999;2018;;3258;4295000;4295000;4350000;18;242
201409;Ejerlejlighed;København;2300;København S;724388.7391022752;6173669.589156048;724470.7947791988;6173875.710144654;55,65694139;12,56714043;;153;153;TRUE;b;2;9999;9999;9999;2012;;;5495000;5495000;5450000;108;108
201702;Ejerlejlighed;København;2450;København SV;722993.6601745705;6172420.200602462;723075.7038838279;6172626.317333885;55,64637853;12,54399696;;95;95;TRUE;a2015;1;9999;9999;9999;2016;;3381;3865000;3950000;3950000;489;489
201203;Ejerlejlighed;København;2300;København S;724864,7352;6169317.610655334;724946.7826796898;6169523.703059042;55,61769289;12,57113451;;73;73;TRUE;b;1;9999;9999;9999;2010;;;1150000;1150000;1150000;88;88
201612;Ejerlejlighed;København;2300;København S;724868.0897678018;6169318.2495336775;724950.1372563436;6169524.341932771;55,61769707;12,57118819;;73;73;TRUE;b;1;9999;9999;9999;2010;;2645;2495000;2300000;2250000;58;58
202102;Rækkehus;København;2300;København S;726803.1875281055;6172982.500144049;726885.2565814204;6173188.6106035495;55,64965933;12,60487164;;105;105;TRUE;a2015;2;9999;9999;9999;2015;;2702;4995000;4995000;4850000;23;23
201412;Rækkehus;København;2300;København S;726793.2701377507;6172956.009905674;726875.3390607967;6173162.120224208;55,6494264;12,60469251;;105;105;FALSE;a;2;9999;9999;9999;2015;;;3250000;3250000;3250000;97;
202011;Ejerlejlighed;København;2150;Nordhavn;726077.0626967072;6179357,5;726159.1435843459;6179563.652691311;55,70716666;12,59860722;;139;139;TRUE;a2015;1;9999;9999;9999;2017;;6227;8750000;8750000;8410000;54;148
201909;Ejerlejlighed;København;2450;København SV;724038.6508884144;6173570.124715359;724120.7041137492;6173776.245980606;55,65621086;12,56150601;;146;;TRUE;a2015;1;9999;9999;9999;2019;;5819;9395000;9395000;9395000;0;
202005;Ejerlejlighed;København;1124;København K;724853.6251327358;6176613.499954448;724935,6913;6176819.638234411;55,68312735;12,57692526;;149;149;TRUE;d;2;9999;9999;9999;1900;2016;5336;8795000;8795000;8450000;8;468
202012;Ejerlejlighed;København;1799;København V;722366.8125264356;6174317.999940975;722448.8571940962;6174524.130213106;55,66368569;12,53559125;;163;163;TRUE;a2015;1;9999;9999;9999;2017;;6904;7595000;7595000;7300000;82;82
201905;Ejerlejlighed;København;1799;København V;722500.8749275852;6174439.999594072;722582.9207502613;6174646.130286889;55,66471846;12,53781708;;39;38;TRUE;a2010;1;9999;9999;9999;1902;1932;1716;2395000;2395000;2395000;45;
201706;Ejerlejlighed;København;2300;København S;724360.0170125607;6173798.4192907205;724442.0728409282;6174004.541162684;55,65811;12,56679;;94;;FALSE;a;1;9999;9999;9999;2017;;3695;4595000;4595000;4595000;594;
202001;Ejerlejlighed;København;2450;København SV;724011.9116076436;6173514.962178242;724093.9645232751;6173721.083165769;55,65572848;12,5610369;;116;;FALSE;;1;9999;9999;9999;2020;;5564;7395000;7395000;7395000;;
202103;Ejerlejlighed;København;2450;København SV;723266.3124616734;6173042.999874365;723348,3595;6173249.119817146;55,65183883;12,54882657;;124;124;FALSE;a2015;1;9999;9999;9999;2014;;4955;5198000;5198000;5230000;0;0
202110;Ejerlejlighed;København;1657;København V;723512.3748438018;6175251.000187783;723594,4291;6175457.133367224;55,67152746;12,55452559;;95;95;TRUE;b;1;9999;9999;9999;1880;1965;2490;4250000;4250000;4200000;9;230
201406;Ejerlejlighed;København;2450;København SV;723664.7420771288;6172879.593217721;723746,7912;6173085.711107062;55,65019025;12,55501303;;97;97;TRUE;a;1;9999;9999;9999;2013;;;2995000;2995000;2995000;180;180
202108;Ejerlejlighed;København;2450;København SV;723667.6870981789;6172880.394353259;723749.7362209903;6173086.5122400485;55,65019608;12,55506039;;97;97;TRUE;a2015;1;9999;9999;9999;2014;;3551;5195000;5195000;5000000;67;67
201610;Ejerlejlighed;København;2100;København Ø;724809.3903017932;6177559.370146765;724891.4586252812;6177765.514477545;55,69163029;12,57699833;;172;172;TRUE;b;2;9999;9999;9999;1900;1974;5437;8995000;8995000;8700000;43;43
202008;Ejerlejlighed;København;2450;København SV;724011.9278966655;6173514,841;724093.9808120886;6173720.962459897;55,65572739;12,56103706;;127;;TRUE;a2020;2;9999;9999;9999;2020;;5329;7800000;7800000;8025000;46;46
202010;Ejerlejlighed;København;1799;København V;722568.0623699775;6174692.999525494;722650.1092658911;6174899.131634259;55,66695667;12,5390881;;82;;TRUE;a2020;1;9999;9999;9999;2018;;3380;4795000;4695000;4650000;115;115
201606;Ejerlejlighed;København;2100;København Ø;724758.4801050299;6179780.249581169;724840.5538245831;6179986.407976557;55,71157041;12,57801145;;188;;FALSE;d;9999;9999;9999;9999;2016;;6609;7295000;7295000;7145000;139;
201606;Ejerlejlighed;København;2100;København Ø;724758.4801050299;6179780.249581169;724840.5538245831;6179986.407976557;55,71157041;12,57801145;;188;;FALSE;d;9999;9999;9999;9999;2016;;6609;7295000;7295000;7145000;139;
201910;Ejerlejlighed;København;1411;København K;725507.2497926416;6175200.999934886;725589.3164224916;6175407.1276638545;55,67015725;12,58613972;;49;49;TRUE;b;9999;9999;9999;9999;1727;;1658;2495000;2495000;2450000;34;263
201409;Ejerlejlighed;København;1208;København K;724861.6133104642;6175976.377391518;724943.6778880564;6176182.511650997;55,67741;12,57653;;49;;FALSE;;9999;9999;9999;9999;1798;;;1350000;1350000;1215000;198;198
202002;Ejerlejlighed;København;2100;København Ø;724168.6607922274;6179414.662939916;724250.7298780198;6179620.820561137;55,70856476;12,56834316;;73;;TRUE;d;9999;9999;9999;9999;1914;;3296;4095000;4095000;4095000;7;
202004;Ejerlejlighed;København;2300;København S;726043.9616728657;6174816.318788866;726126.0306782025;6175022.442721171;55,66645813;12,59433937;;96;96;TRUE;a2020;9999;9999;9999;9999;2018;;3258;4295000;4295000;4350000;18;242
202105;Ejerlejlighed;København;2100;København Ø;724758.2499339003;6179781.000415227;724840.3236539444;6179987.158815913;55,71157725;12,57800841;;190;148;TRUE;c;9999;9999;9999;9999;1938;;6528;9950000;9950000;9950000;6;6
202105;Ejerlejlighed;København;2100;København Ø;724758.2499339003;6179781.000415227;724840.3236539444;6179987.158815913;55,71157725;12,57800841;;190;148;TRUE;c;9999;9999;9999;9999;1938;;6528;9950000;9950000;9950000;6;6
201606;Ejerlejlighed;København;1308;København K;725437.8786457647;6176991.910894824;725519.9494468712;6177198.050046392;55,68625;12,58651;;119;;FALSE;;1;9999;9999;9999;1867;;4616;4195000;4195000;4195000;185;
201405;Ejerlejlighed;København;2100;København Ø;725418.7360417407;6178358,565;725500.8102380434;6178564.713223511;55,69851475;12,58732959;;82;82;TRUE;d;1;9999;9999;9999;1898;1997;;2995000;2995000;3050000;7;7
202109;Ejerlejlighed;København;2700;Brønshøj;719949.6759167595;6177823.376811039;720031.7144776995;6178029.535330607;55,69622421;12,50004959;;85;85;TRUE;c;1;9999;9999;9999;1934;;3678;3595000;3495000;3360000;55;55
202002;Ejerlejlighed;København;2700;Brønshøj;719949.6873233946;6177823.500037223;720031.7258847241;6178029.658557536;55,69622531;12,50004987;;85;85;TRUE;d;1;9999;9999;9999;1934;;3761;2795000;2795000;2795000;19;19
201707;Ejerlejlighed;København;2700;Brønshøj;719950.2997342434;6177822.459465437;720032.3382967227;6178028.617977637;55,6962157;12,50005876;;52;52;TRUE;d;1;9999;9999;9999;1934;;2464;1545000;1545000;1495000;16;16
201711;Ejerlejlighed;København;2300;København S;727448.0494829975;6172488.708019387;727530.1213130326;6172694.813718418;55,64493;12,61469;;84;84;TRUE;d;1;9999;9999;9999;1975;;3697;2525000;2375000;2260000;79;79
201706;Ejerlejlighed;København;2200;København N;723694.0497442803;6177503.3102696035;723776.1109363628;6177709.457121034;55,69164274;12,55924464;;53;53;TRUE;d;1;9999;9999;9999;1889;2000;2135;2895000;2895000;2895000;2;2
201503;Ejerlejlighed;København;1428;København K;726208.6447149257;6175845.399966434;726290.7173979833;6176051.529937546;55,67561;12,5978;;48;48;TRUE;d;1;9999;9999;9999;1901;;2322;1995000;1995000;1995000;24;24
201906;Ejerlejlighed;København;1726;København V;723436.5267177314;6174553.391579573;723518.5786990604;6174759.520572999;55,66530609;12,5527544;;58;58;TRUE;d;1;9999;9999;9999;1905;;2320;2495000;2395000;2360000;62;62
201605;Ejerlejlighed;København;1658;København V;723626.5201360723;6174940.350292183;723708.5743050796;6175146.4812265495;55,66868899;12,55608394;;79;79;TRUE;c;1;9999;9999;9999;1877;2001;3539;2745000;2645000;2710000;166;557
202202;Ejerlejlighed;København;1658;København V;723629.1905226057;6174927.809090379;723711.2446760595;6175133.939939098;55,66857529;12,5561161;;79;79;TRUE;c;1;9999;9999;9999;1877;2001;3630;4295000;4295000;4025000;6;6
201808;Ejerlejlighed;København;1209;København K;724765.0469520807;6176052.794942534;724847.1111210979;6176258.929930402;55,67814;12,57506;248;61;61;FALSE;;1;9999;9999;9999;1800;2007;1260;3095000;3095000;3045000;34;34
201710;Ejerlejlighed;København;1209;København K;724764.5300950379;6176053.360383595;724846,5943;6176259.495376346;55,67814531;12,57505226;;61;61;FALSE;;1;9999;9999;9999;1800;2007;2151;2995000;2995000;2995000;0;0
202008;Ejerlejlighed;København;2720;Vanløse;719420.3486292956;6176141.266553371;719502.3795300752;6176347.415881527;55,68137741;12,49029827;;67;67;TRUE;d;1;9999;9999;9999;1935;;2581;2295000;2195000;2115000;116;116
201605;Ejerlejlighed;København;2300;København S;727113.4997299509;6173690.340635489;727195.5725479849;6173896.454744906;55,65586213;12,61037765;;65;65;TRUE;c;1;9999;9999;9999;1929;;3870;1695000;1695000;1600000;24;24
201711;Ejerlejlighed;København;2300;København S;727112.3899050262;6173666.019931139;727194.4626536245;6173872.133890611;55,65564455;12,61033995;;57;57;TRUE;d;1;9999;9999;9999;1903;;3301;1695000;1595000;1520000;161;161
201509;Ejerlejlighed;København;2300;København S;727113.1061042084;6173664.434735675;727195.1788532261;6173870.548683348;55,65563;12,61035;;57;57;TRUE;e;1;9999;9999;9999;1903;;3000;1295000;1295000;1200000;31;31
201402;Ejerlejlighed;København;2100;København Ø;725391.9997995717;6177818.999716257;725474.0724405844;6178025.144176773;55,69368846;12,58646144;;199;199;TRUE;d;1;9999;9999;9999;1905;;;7995000;7995000;7650000;97;97
201212;Ejerlejlighed;København;2100;København Ø;725391.9997995717;6177818.999716257;725474.0724405844;6178025.144176773;55,69368846;12,58646144;;199;199;TRUE;d;1;9999;9999;9999;1905;;;6500000;6500000;6450000;14;413
201411;Ejerlejlighed;København;2300;København S;726460.2999738646;6173677.2094550785;726542.3686617997;6173883.325161184;55,6560491;12,60000606;;42;42;TRUE;c;1;9999;9999;9999;1970;;;699000;636000;636000;132;132
202011;Ejerlejlighed;København;2100;København Ø;724155.4505776181;6179766.614096578;724237.5204867695;6179972.773959363;55,71172714;12,56842136;;86;86;TRUE;c;2;9999;9999;9999;1970;;3583;3195000;3195000;3100000;104;228
201406;Ejerlejlighed;København;2200;København N;723620.7440306148;6177370.571365524;723702,8044;6177576.717572736;55,6904861;12,55797254;;51;51;TRUE;d;1;9999;9999;9999;1892;;;1995000;1995000;2102000;9;9
201607;Ejerlejlighed;København;2400;København NV;722266.1301417581;6180861,4;722348.1910446936;6181067.571745307;55,72241474;12,53929792;;73;73;TRUE;c;1;9999;9999;9999;1973;;2918;2195000;1995000;1965000;67;67
201504;Ejerlejlighed;København;2400;København NV;721939.8800769183;6179046.250173405;722021.9342578126;6179252.411228573;55,70628541;12,53264273;;54;54;TRUE;d;1;9999;9999;9999;1935;;2904;1598000;1598000;1575000;22;22
201111;Ejerlejlighed;København;2400;København NV;722116.0002563562;6179243.9997939635;722198,056;6179450.161635362;55,70797829;12,5356004;;58;58;TRUE;e;1;9999;9999;9999;1938;2000;;945000;895000;850000;52;52
201706;Ejerlejlighed;København;2400;København NV;722113,7523;6179245.562067605;722195.8080468692;6179451.723924598;55,70799333;12,53556596;2471;58;58;TRUE;e;1;9999;9999;9999;1938;2000;2358;1995000;1995000;2045001;10;10
201805;Ejerlejlighed;København;2200;København N;722295,5101;6178160.9296264555;722377.5642720994;6178367.084209722;55,69818284;12,53757309;;70;70;TRUE;d;1;9999;9999;9999;1930;;3335;2895000;2895000;2850000;7;7
201308;Ejerlejlighed;København;2300;København S;727016.0002462382;6173841.9995886665;727098.0728424456;6174048.114901473;55,65726769;12,60895644;813;87;87;TRUE;d;1;9999;9999;9999;1904;;;1895000;1895000;1795000;77;77
202105;Ejerlejlighed;København;1430;København K;726277.7356422795;6175929.340001713;726359.8089741217;6176135.470322173;55,67633057;12,59896564;435;85;90;TRUE;c;1;9999;9999;9999;1901;;4556;6500000;6500000;6100000;57;57
201702;Ejerlejlighed;København;1430;København K;726277.4422692448;6175928.146086528;726359.5155961796;6176134.2764002485;55,67632;12,59896;;85;85;TRUE;d;1;9999;9999;9999;1901;;3818;4695000;4695000;4400000;54;54
201702;Ejerlejlighed;København;2720;Vanløse;719078.5200026161;6176427.710300739;719160,5495;6176633.862310667;55,68410078;12,48510084;;81;81;TRUE;d;1;9999;9999;9999;1952;;3771;2495000;2495000;2400000;17;17
201407;Ejerlejlighed;København;2720;Vanløse;719074.7660650762;6176427.577223288;719156.7955396002;6176633.729242083;55,68410128;12,48504114;;81;81;TRUE;d;1;9999;9999;9999;1952;;;1875000;1795000;1765000;98;98
201803;Ejerlejlighed;København;2500;Valby;721282.4996924037;6174674.360678007;721364.5384801496;6174880.495985638;55,66737664;12,51867451;;66;66;TRUE;e;1;9999;9999;9999;1937;1988;2392;2795000;2795000;2680000;49;49
202110;Ejerlejlighed;København;2700;Brønshøj;719784.5133973851;6178500.254022345;719866.5526714523;6178706.417216012;55,70236969;12,49796963;;58;58;TRUE;d;1;9999;9999;9999;1934;;2927;2419000;2419000;2369000;51;51
202004;Ejerlejlighed;København;2700;Brønshøj;719784.5133973851;6178500.254022345;719866.5526714523;6178706.417216012;55,70236969;12,49796963;;58;58;TRUE;d;1;9999;9999;9999;1932;;2817;1745000;1745000;1645000;43;234
201609;Ejerlejlighed;København;1429;København K;726276.7307940528;6175890.577718789;726358.8040199608;6176096.707798459;55,67598343;12,59891774;;52;52;TRUE;d;1;9999;9999;9999;1901;;2339;2595000;2595000;2595000;41;41
201402;Ejerlejlighed;København;1429;København K;726278.9999525439;6175888.999497751;726361.0731886171;6176095.129561675;55,67596822;12,59895245;;52;52;TRUE;d;1;9999;9999;9999;1901;;;1445000;1395000;1350000;97;97
201511;Ejerlejlighed;København;2100;København Ø;724771.8596842955;6179928.840460661;724853.9338699877;6180134.999753528;55,71289675;12,57834593;;71;71;TRUE;d;1;9999;9999;9999;1938;;3238;2295000;2095000;2050000;134;351
201205;Ejerlejlighed;København;1424;København K;725604.0002827711;6175196.0002957145;725686,0675;6175402.127744349;55,6700675;12,58767081;;76;76;TRUE;e;1;9999;9999;9999;1894;;;2595000;2595000;2500000;35;35
202010;Ejerlejlighed;København;2200;København N;722851.8125216106;6177545.000015245;722933.8685447918;6177751.149298894;55,69240397;12,54590634;;61;61;TRUE;c;1;9999;9999;9999;1970;;3585;2495000;2395000;2300000;35;185
201510;Ejerlejlighed;København;2500;Valby;720728.9196866036;6174666.640120358;720810.9549836019;6174872.776808283;55,66755918;12,50988422;;58;58;TRUE;d;1;9999;9999;9999;1932;;2871;1795000;1745000;1745000;53;53
201308;Ejerlejlighed;København;2400;København NV;721208.5798894522;6178325.280340591;721290.6276311361;6178531,439;55,70015341;12,52044522;;70;70;TRUE;d;1;9999;9999;9999;1921;;;1995000;1995000;1945000;51;51
202010;Ejerlejlighed;København;2100;København Ø;723914,1248;6179400.500516087;723996.1922857712;6179606.658704135;55,70855529;12,56428865;;89;89;TRUE;d;1;9999;9999;9999;1930;;3357;4445000;4445000;4250000;26;26
